Category_1,Category_2,Category_3,url
Home and Furniture,Home Décor,Showpieces and Figurines ,"https://www.flipkart.com/home-decor/showpieces-decor-accents/showpieces-figurines/pr?sid=arb,uj2,z1t&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Showpieces%20%26%20Figurines"
Home and Furniture,Home Lighting,Bulbs,https://www.flipkart.com/home-lighting/utility-lighting/bulbs/pr?sid=jhg%2Cyqn%2Cfeb&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bulbs
Home and Furniture,Home Lighting,Wall Lamp ,"https://www.flipkart.com/home-lighting/decor-lighting-accessories/wall-lamps/pr?sid=jhg,6w8,mbd&otracker=nmenu_sub_Home%20%26%20Furniture_0_Wall%20Lamp"
Home and Furniture,Home Lighting,Table Lamp ,"https://www.flipkart.com/home-lighting/decor-lighting-accessories/table-lamps/pr?sid=jhg,6w8,gde&otracker=nmenu_sub_Home%20%26%20Furniture_0_Table%20Lamp"
Home and Furniture,Home Lighting,Ceiling Lamp ,"https://www.flipkart.com/home-lighting/decor-lighting-accessories/ceiling-lamps/pr?sid=jhg,6w8,rws&otracker=nmenu_sub_Home%20%26%20Furniture_0_Ceiling%20Lamp"
Home and Furniture,Home Lighting,Emergency Lights ,https://www.flipkart.com/home-lighting/utility-lighting/emergency-lights/pr?sid=jhg%2Cyqn%2Cm6m&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Emergency%20Lights
Home and Furniture,Festive Decor and Gifts,Festive Decor and Gifts,https://www.flipkart.com/festive-decor-gifting/pr?sid=bro&otracker=nmenu_sub_Home%20%26%20Furniture_0_Festive%20Decor%20%26%20Gifts
Home and Furniture,Pet Supplies,Dogs ,"https://www.flipkart.com/pet-supplies/dogs/pr?sid=p3t,ea3&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Dogs"
Home and Furniture,Pet Supplies,Cats ,"https://www.flipkart.com/pet-supplies/cats/pr?sid=p3t,0mo&otracker=categorytree"
Home and Furniture,Pet Supplies,Fish and Aquatics ,"https://www.flipkart.com/pet-supplies/fish-aquatic/pr?sid=p3t,ljf&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Fish%20%26%20Aquatics"
